"TABLE1","COLUMN1","TABLE2","COLUMN2"
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_SUBMIT_REPORT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_SUBMIT_FIN_REPORT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_G_EXAM_LOCATION_ATCH_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_ATCH_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_ATCH,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_ATTENDEE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,LOG_OTP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_USERS_QUEUE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_RECEIPT_QUEUE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_RECEIPT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_SUBMIT_REPORT_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_RECEIPT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_LICENSE_TYPE_CORP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TEMP_T_YEARLY_HOLIDAY_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TEMP_T_G_EXAM_REQ_ATTENDEE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TEMP_T_C_SUBMIT_REPORT_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TEMP_T_C_SUBMIT_REPORT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_ROOM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_FLOW,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_G_EXAM_REQ_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_BANNER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_API_REVENUE_REC_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_API_FINANCE_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_EXAM_REQ_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_EXAM_REQ_VERSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_RECEIPT_QUEUE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_EXAM_REQ_ROOM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TOAD_PLAN_TABLE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,TEMP_USER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_MEMBER_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_MEMBER_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_MEMBER_EMAIL,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_GROUP_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_BLACKLIST_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_BILL_PAYMENT_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_BATCH_PATH,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DEFAULT_ADMIS_DURATION_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DEFAULT_ADMIS_DURATION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DATA_GROUP_REGION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DATA_GROUP_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_C_EXAM_REGULATION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_C_ATTACHMENT_REQ_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_C_ATTACHMENT_REQ,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CROP_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_CORP_OFFICER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_DATA_GROUP_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_DATA_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_CORP_MEMBER_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_CORP_GROUP_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DOWNLOAD_ATTACHMENT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DISTRICT_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DIGITAL_CERTIFICATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_DEFAULT_SEARCH_FILTER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAMINER_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_ERROR_MESSAGE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EMPLOYEE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EMAIL_SMS_CONFIG,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EDUCATION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_USER_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_ROLE_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_D_DATA_GROUP_REGION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_FRAUD_LIST,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_FEE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER_ORGANIZER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER_EXAMINER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER_COMP_CODE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER_ADMINISTRATOR,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_CENTER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_RESULT_CENTER_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_RESULT_APPROVE_COND,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_ORG,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_MP_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_MP_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_LOCATION_ATCH,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SOCRE_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SETTING_MP_SUBJ_ITEM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SETTING_MP_SUBJ_GRP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SEAT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SCORE_SETTING_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_SCORE_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_ROOM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_RESULT_VALID_CONFIG,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_RESULT_CONDITION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_GROUP_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FORMULA_CONFIG,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FLOW_TEMPLATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FLOWSTATUS,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FILE_ATTACHMENT_SETTINGDT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FAQ_ATTACHMENT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_FAQ,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_TIME_MAPPING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_EXAM_TIME,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_LINK_OTHER_SYSTEM_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_LICENSE_TYPE_MAP_AG,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_LICENSE_TYPE_CORP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_INVALID_LOGIN_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_INSURANCE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_G_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_G_ATTACHMENT_REQ,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PERSONAL_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PAYMENT_DUEDATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_OUTSOURCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_OIC_REGION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_OIC_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_NEWS,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_MENU_2_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_MENU_2,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_EXAMINER_ROOM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_EXAMINER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PUBLIC_INFO,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PROVINCE_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PROBLEM_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PREFIX,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_POSTCODE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_PKI_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REGIST_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REGION_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REGION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_SUGGESTION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_ROUND_TRANFER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_ROUND_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_P_EXAM_REGULATION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_STANDARD_TERMS,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SET_NUMBER_OF_DAYS,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_ROLE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_ROLE_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_ROLE_FLOW_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_RESULT_TEMPLATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REQUIRE_FIELD_SETTING_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REQUIRE_FIELD_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REPORT_PROBLEM_ATTACHMENT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_REPORT_PROBLEM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_TEMPLATE_IMPORT_DATA,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_TABLE_LIST,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUGGESTION_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUGGESTION,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUB_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUB_DISTRICT_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUB_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUBJECT_ITEM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_SUBJECT_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_CORP_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_BILL_PAYMENT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_YEARLY_HOLIDAY_DT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_YEARLY_HOLIDAY,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_VALIDATE_EXAM_DATE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_USER_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_USER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_TIMEOUT_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,MT_T_TEST_CENTER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_KTB_FOOTER,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_KTB_DETAIL,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EXAM_ROUND_LIST,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EXAM_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EXAM_RESULT_ITEM,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EXAM_RESULT_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EXAM_RESULT,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_EMPLOYEE,ID
MT_T_FILE_ATTACHMENT_SETTING,ID,STG_T_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EXAM_ROUND_LIST,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EXAM_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EXAM_RESULT_ITEM,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EXAM_RESULT_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EXAM_RESULT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_EMPLOYEE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_LICENSE_TYPE_MAP_AG,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_LICENSE_TYPE_CORP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_INVALID_LOGIN_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_INSURANCE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_G_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_G_ATTACHMENT_REQ,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PERSONAL_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PAYMENT_DUEDATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_OUTSOURCE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_OIC_REGION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_OIC_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_NEWS,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_MENU_2_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_MENU_2,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_EXAMINER_ROOM,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_EXAMINER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PUBLIC_INFO,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PROVINCE_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PROBLEM_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PREFIX,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_POSTCODE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_PKI_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REGIST_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REGION_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REGION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_MINIMUM_CANDIDATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_SUGGESTION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_ROUND_TRANFER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_ROUND_DT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_ROUND,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_P_EXAM_REGULATION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_STANDARD_TERMS,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SET_NUMBER_OF_DAYS,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_ROLE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_ROLE_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_ROLE_FLOW_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_RESULT_TEMPLATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REQUIRE_FIELD_SETTING_DT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REQUIRE_FIELD_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REPORT_PROBLEM_ATTACHMENT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_REPORT_PROBLEM,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_TEMPLATE_IMPORT_DATA,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_TABLE_LIST,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUGGESTION_DT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUGGESTION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUB_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUB_DISTRICT_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUB_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUBJECT_ITEM,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_SUBJECT_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_CORP_MEMBER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_BILL_PAYMENT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_YEARLY_HOLIDAY_DT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_YEARLY_HOLIDAY,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_VALIDATE_EXAM_DATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_USER_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_USER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_TIMEOUT_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_TEST_CENTER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_KTB_FOOTER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,STG_T_KTB_DETAIL,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DATA_GROUP_REGION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DATA_GROUP_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_C_EXAM_REGULATION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_C_ATTACHMENT_REQ_DT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_C_ATTACHMENT_REQ,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_CROP_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_CORP_OFFICER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_DATA_GROUP_PROVINCE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_DATA_GROUP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_CORP_MEMBER_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_CORP_GROUP_PERMISSION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DOWNLOAD_ATTACHMENT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DISTRICT_TEMP,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DISTRICT,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DIGITAL_CERTIFICATE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_DEFAULT_SEARCH_FILTER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAMINER_SETTING,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_ERROR_MESSAGE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EMPLOYEE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EMAIL_SMS_CONFIG,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EDUCATION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_USER_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_ROLE_PERMISSION_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_MENU,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_D_DATA_GROUP_REGION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_LOCATION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_FRAUD_LIST,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_FEE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER_ORGANIZER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER_LICENSE_TYPE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER_EXAMINER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER_COMP_CODE,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER_ADMINISTRATOR,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_CENTER,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_RESULT_CONDITION,ID
MT_T_FILE_ATTACHMENT_SETTINGDT,ID,MT_T_EXAM_RESULT_CENTER_DT,ID
